iter	Passed	Remaining
3218	324396	179481
3219	324530	179398
3220	324639	179302
3221	324777	179222
3222	324902	179134
3223	325015	179040
3224	325127	178946
3225	325391	178935
3226	325494	178835
3227	325589	178731
3228	325725	178649
3229	325855	178564
3230	325968	178470
3231	326094	178383
3232	326195	178282
3233	326275	178170
3234	326456	178112
3235	326561	178014
3236	326657	177910
3237	326725	177791
3238	326834	177695
3239	326944	177599
3240	327049	177501
3241	327149	177399
3242	327238	177292
3243	327338	177190
3244	327469	177106
3245	327605	177023
3246	327740	176941
3247	327849	176844
3248	327945	176741
3249	328036	176634
3250	328151	176541
3251	328281	176456
3252	328378	176353
3253	328487	176256
3254	328585	176154
3255	328819	176124
3256	328916	176021
3257	328998	175910
3258	329103	175811
3259	329215	175716
3260	329305	175609
3261	329434	175523
3262	329537	175423
3263	329614	175309
3264	329697	175198
3265	329797	175097
3266	329902	174998
3267	330033	174913
3268	330129	174810
3269	330214	174700
3270	330292	174587
3271	330393	174486
3272	330499	174388
3273	330595	174284
3274	330704	174188
3275	330797	174082
3276	330903	173984
3277	331015	173888
3278	331143	173802
3279	331231	173694
3280	331326	173590
3281	331428	173489
3282	331616	173434
3283	331746	173348
3284	331857	173252
3285	332054	173201
3286	332261	173155
3287	332333	173039
3288	332410	172926
3289	332491	172814
3290	332584	172709
3291	332700	172616
3292	332817	172523
3293	332924	172425
3294	333026	172324
3295	333124	172222
3296	333200	172107
3297	333327	172020
3298	333420	171914
3299	333508	171807
3300	333599	171701
3301	333754	171627
3302	333885	171542
3303	334005	171450
3304	334093	171343
3305	334208	171248
3306	334293	171139
3307	334435	171059
3308	334550	170965
3309	334668	170873
3310	334911	170844
3311	335037	170755
3312	335136	170653
3313	335213	170540
3314	335308	170435
3315	335395	170327
3316	335471	170213
3317	335545	170098
3318	335666	170007
3319	335762	169903
3320	335845	169793
3321	335916	169677
3322	336001	169567
3323	336082	169456
3324	336193	169360
3325	336267	169245
3326	336359	169140
3327	336421	169019
3328	336495	168904
3329	336581	168796
3330	336693	168700
3331	336793	168598
3332	336931	168516
3333	337028	168412
3334	337119	168307
3335	337231	168211
3336	337413	168150
3337	337495	168040
3338	337575	167928
3339	337682	167830
3340	337812	167743
3341	337896	167633
3342	337990	167529
3343	338072	167418
3344	338188	167324
3345	338311	167234
3346	338378	167116
3347	338449	167000
3348	338521	166885
3349	338591	166769
3350	338673	166658
3351	338756	166548
3352	338855	166446
3353	338975	166354
3354	339046	166239
3355	339118	166123
3356	339211	166018
3357	339283	165903
3358	339355	165788
3359	339436	165677
3360	339505	165560
3361	339600	165456
3362	339675	165343
3363	339752	165230
3364	339835	165120
3365	339921	165012
3366	340004	164902
3367	340069	164784
3368	340137	164667
3369	340266	164579
3370	340334	164462
3371	340401	164345
3372	340466	164227
3373	340612	164148
3374	340774	164076
3375	340854	163965
3376	340925	163850
3377	340999	163736
3378	341068	163620
3379	341141	163505
3380	341212	163390
3381	341300	163283
3382	341365	163165
3383	341429	163046
3384	341493	162928
3385	341567	162814
3386	341647	162703
3387	341729	162593
3388	341832	162494
3389	341902	162378
3390	341965	162259
3391	342060	162155
3392	342122	162036
3393	342190	161920
3394	342250	161800
3395	342312	161681
3396	342365	161557
3397	342483	161465
3398	342542	161344
3399	342641	161243
3400	342707	161125
3401	342798	161020
3402	342872	160907
3403	342947	160794
3404	343017	160679
3405	343095	160567
3406	343164	160452
3407	343253	160346
3408	343320	160229
3409	343390	160114
3410	343465	160001
3411	343545	159891
3412	343621	159779
3413	343708	159672
3414	343800	159567
3415	343872	159453
3416	343953	159343
3417	344037	159235
3418	344118	159125
3419	344192	159013
3420	344251	158892
3421	344343	158788
3422	344415	158674
3423	344480	158557
3424	344550	158442
3425	344646	158340
3426	344711	158223
3427	344785	158110
3428	344869	158002
3429	344930	157883
3430	344992	157765
3431	345051	157646
3432	345135	157537
3433	345213	157426
3434	345270	157306
3435	345348	157196
3436	345445	157093
3437	345509	156976
3438	345593	156868
3439	345688	156765
3440	345754	156649
3441	345893	156566
3442	345985	156462
3443	346091	156364
3444	346150	156244
3445	346220	156130
3446	346283	156013
3447	346362	155903
3448	346425	155786
3449	346533	155688
3450	346607	155576
3451	346722	155482
3452	346830	155385
3453	346924	155282
3454	347034	155186
3455	347153	155094
3456	347221	154979
3457	347311	154873
3458	347383	154760
3459	347450	154645
3460	347531	154536
3461	347611	154427
3462	347682	154313
3463	347753	154200
3464	347836	154092
3465	347930	153988
3466	348029	153887
3467	348121	153783
3468	348224	153684
3469	348305	153575
3470	348385	153466
3471	348452	153351
3472	348526	153239
3473	348598	153126
3474	348685	153020
3475	348788	152920
3476	348858	152807
3477	348924	152692
3478	348999	152580
3479	349086	152474
3480	349159	152362
3481	349264	152264
3482	349337	152151
3483	349422	152044
3484	349501	151935
3485	349565	151819
3486	349647	151711
3487	349730	151603
3488	349801	151490
3489	349883	151382
3490	349970	151276
3491	350047	151166
3492	350112	151050
3493	350194	150942
3494	350314	150850
3495	350395	150742
3496	350475	150633
3497	350536	150516
3498	350613	150406
3499	350681	150291
3500	350777	150190
3501	350856	150080
3502	350924	149966
3503	351014	149862
3504	351123	149765
3505	351212	149660
3506	351267	149541
3507	351329	149425
3508	351406	149315
3509	351482	149204
3510	351559	149094
3511	351628	148981
3512	351694	148866
3513	351764	148754
3514	351893	148666
3515	351951	148548
3516	352030	148439
3517	352098	148325
3518	352164	148211
3519	352228	148096
3520	352322	147993
3521	352396	147882
3522	352482	147776
3523	352568	147670
3524	352634	147556
3525	352711	147446
3526	352803	147343
3527	352877	147232
3528	352943	147118
3529	353032	147013
3530	353104	146901
3531	353184	146793
3532	353278	146690
3533	353338	146574
3534	353404	146460
3535	353467	146345
3536	353541	146234
3537	353617	146124
3538	353704	146019
3539	353774	145907
3540	353845	145795
3541	353908	145680
3542	353983	145569
3543	354054	145458
3544	354153	145357
3545	354226	145246
3546	354323	145145
3547	354392	145033
3548	354500	144936
3549	354571	144825
3550	354636	144710
3551	354723	144605
3552	354805	144498
3553	354875	144386
3554	355024	144306
3555	355106	144199
3556	355169	144084
3557	355235	143971
3558	355294	143854
3559	355362	143742
3560	355427	143628
3561	355488	143512
3562	355588	143412
3563	355672	143306
3564	355744	143195
3565	355811	143082
3566	355906	142981
3567	355982	142871
3568	356066	142765
3569	356136	142654
3570	356236	142554
3571	356311	142444
3572	356383	142333
3573	356477	142231
3574	356558	142124
3575	356668	142028
3576	356757	141925
3577	356821	141810
3578	356883	141696
3579	356972	141592
3580	357036	141478
3581	357121	141372
3582	357196	141263
3583	357264	141151
3584	357342	141043
3585	357400	140926
3586	357489	140823
3587	357552	140708
3588	357643	140606
3589	357711	140494
3590	357809	140393
3591	357889	140286
3592	357948	140170
3593	358023	140061
3594	358119	139960
3595	358192	139850
3596	358255	139736
3597	358330	139627
3598	358416	139522
3599	358474	139406
3600	358542	139294
3601	358622	139187
3602	358717	139086
3603	358791	138976
3604	358848	138861
3605	358911	138747
3606	358981	138636
3607	359048	138524
3608	359130	138417
3609	359200	138306
3610	359261	138192
3611	359329	138081
3612	359389	137966
3613	359489	137867
3614	359573	137761
3615	359651	137654
3616	359720	137542
3617	359823	137445
3618	359913	137342
3619	360007	137240
3620	360078	137130
3621	360163	137025
3622	360241	136917
3623	360315	136808
3624	360406	136705
3625	360497	136603
3626	360587	136500
3627	360660	136390
3628	360765	136293
3629	360844	136186
3630	360907	136073
3631	360966	135958
3632	361035	135847
3633	361138	135749
3634	361205	135638
3635	361272	135526
3636	361352	135420
3637	361423	135310
3638	361518	135209
3639	361604	135105
3640	361691	135000
3641	361762	134890
3642	361829	134779
3643	361924	134678
3644	361995	134569
3645	362064	134458
3646	362142	134351
3647	362231	134248
3648	362296	134135
3649	362375	134029
3650	362460	133924
3651	362540	133818
3652	362609	133707
3653	362715	133611
3654	362793	133504
3655	362872	133397
3656	362948	133289
3657	363009	133176
3658	363085	133068
3659	363161	132960
3660	363255	132859
3661	363352	132759
3662	363433	132653
3663	363501	132543
3664	363578	132435
3665	363668	132333
3666	363765	132233
3667	363855	132130
3668	363939	132026
3669	364007	131915
3670	364093	131811
3671	364166	131702
3672	364246	131596
3673	364367	131505
3674	364439	131396
3675	364535	131296
3676	364598	131183
3677	364688	131081
3678	364764	130974
3679	364826	130861
3680	364900	130753
3681	364980	130647
3682	365045	130536
3683	365119	130428
3684	365189	130318
3685	365272	130213
3686	365341	130104
3687	365399	129990
3688	365487	129887
3689	365605	129794
3690	365713	129699
3691	365801	129595
3692	365886	129491
3693	365975	129389
3694	366085	129294
3695	366276	129227
3696	366350	129119
3697	366416	129008
3698	366496	128902
3699	366617	128811
3700	366727	128716
3701	366794	128605
3702	366866	128497
3703	366951	128393
3704	367045	128292
3705	367125	128186
3706	367207	128081
3707	367276	127972
3708	367364	127869
3709	367441	127762
3710	367511	127653
3711	367570	127540
3712	367641	127431
3713	367704	127320
3714	367780	127213
3715	367857	127106
3716	367936	127001
3717	368008	126892
3718	368075	126782
3719	368142	126672
3720	368248	126576
3721	368366	126483
3722	368458	126382
3723	368531	126274
3724	368611	126169
3725	368694	126064
3726	368767	125956
3727	368834	125847
3728	368908	125739
3729	369002	125638
3730	369087	125535
3731	369157	125426
3732	369225	125317
3733	369302	125210
3734	369377	125103
3735	369467	125002
3736	369578	124906
3737	369704	124817
3738	369799	124716
3739	369874	124610
3740	369939	124499
3741	370012	124392
3742	370095	124287
3743	370174	124182
3744	370253	124077
3745	370328	123970
3746	370401	123862
3747	370530	123773
3748	370617	123670
3749	370726	123575
3750	370821	123475
3751	370889	123366
3752	370962	123258
3753	371036	123151
3754	371132	123051
3755	371200	122943
3756	371282	122838
3757	371369	122735
3758	371467	122636
3759	371572	122540
3760	371656	122436
3761	371718	122325
3762	371830	122230
3763	371901	122122
3764	371976	122016
3765	372063	121913
3766	372154	121812
3767	372229	121705
3768	372317	121603
3769	372386	121494
3770	372462	121388
3771	372583	121297
3772	372710	121207
3773	372779	121099
3774	372856	120993
3775	372933	120887
3776	373066	120799
3777	373151	120696
3778	373247	120596
3779	373330	120492
3780	373400	120384
3781	373473	120277
3782	373543	120169
3783	373616	120062
3784	373710	119962
3785	373788	119857
3786	373863	119750
3787	373947	119647
3788	374026	119542
3789	374107	119438
3790	374186	119333
3791	374284	119234
3792	374393	119138
3793	374467	119031
3794	374549	118928
3795	374654	118831
3796	374805	118749
3797	374918	118654
3798	375000	118550
3799	375075	118445
3800	375141	118335
3801	375221	118231
3802	375300	118126
3803	375380	118021
3804	375475	117921
3805	375551	117816
3806	375629	117711
3807	375709	117606
3808	375784	117500
3809	375857	117393
3810	375937	117289
3811	376016	117184
3812	376109	117084
3813	376186	116978
3814	376263	116873
3815	376341	116768
3816	376418	116663
3817	376493	116557
3818	376569	116451
3819	376665	116352
3820	376748	116248
3821	376835	116146
3822	376918	116043
3823	376992	115937
3824	377063	115829
3825	377134	115722
3826	377196	115613
3827	377272	115507
3828	377343	115400
3829	377431	115298
3830	377509	115194
3831	377629	115101
3832	377706	114996
3833	377777	114889
3834	377847	114782
3835	377932	114680
3836	378014	114576
3837	378092	114471
3838	378164	114365
3839	378232	114257
3840	378305	114151
3841	378385	114047
3842	378483	113948
3843	378575	113848
3844	378648	113742
3845	378745	113643
3846	378822	113538
3847	378912	113437
3848	379052	113351
3849	379126	113245
3850	379203	113140
3851	379282	113036
3852	379430	112952
3853	379518	112851
3854	379588	112744
3855	379701	112650
3856	379777	112545
3857	379846	112437
3858	379918	112331
3859	380019	112233
3860	380112	112133
3861	380182	112026
3862	380268	111924
3863	380393	111834
3864	380462	111727
3865	380554	111626
3866	380631	111521
3867	380711	111418
3868	380786	111312
3869	380851	111204
3870	380945	111104
3871	381014	110998
3872	381094	110894
3873	381182	110792
3874	381293	110698
3875	381375	110594
3876	381467	110494
3877	381544	110390
3878	381616	110283
3879	381700	110181
3880	381806	110085
3881	381883	109980
3882	381956	109875
3883	382026	109768
3884	382098	109662
3885	382194	109563
3886	382279	109461
3887	382362	109358
3888	382429	109251
3889	382505	109146
3890	382582	109042
3891	382672	108941
3892	382732	108832
3893	382801	108725
3894	382888	108624
3895	382962	108519
3896	383031	108412
3897	383102	108306
3898	383174	108200
3899	383232	108091
3900	383318	107989
3901	383385	107882
3902	383456	107776
3903	383522	107669
3904	383610	107568
3905	383679	107461
3906	383798	107369
3907	383894	107270
3908	383967	107165
3909	384039	107059
3910	384104	106952
3911	384176	106846
3912	384250	106741
3913	384317	106634
3914	384377	106526
3915	384458	106423
3916	384524	106316
3917	384605	106213
3918	384681	106108
3919	384753	106003
3920	384819	105896
3921	384891	105791
3922	384947	105681
3923	385013	105574
3924	385084	105469
3925	385148	105361
3926	385217	105255
3927	385291	105150
3928	385354	105043
3929	385428	104938
3930	385527	104840
3931	385686	104759
3932	385766	104656
3933	385845	104552
3934	385942	104454
3935	386023	104351
3936	386096	104246
3937	386169	104142
3938	386248	104039
3939	386328	103935
3940	386413	103834
3941	386505	103734
3942	386602	103636
3943	386682	103533
3944	386795	103439
3945	386891	103341
3946	386964	103236
3947	387053	103135
3948	387128	103031
3949	387195	102925
3950	387280	102823
3951	387354	102719
3952	387425	102614
3953	387504	102511
3954	387576	102406
3955	387646	102301
3956	387707	102193
3957	387780	102088
3958	387848	101982
3959	387916	101877
3960	387990	101772
3961	388064	101668
3962	388139	101564
3963	388224	101463
3964	388321	101365
3965	388407	101264
3966	388478	101159
3967	388561	101057
3968	388669	100962
3969	388799	100872
3970	388874	100768
3971	388963	100668
3972	389024	100560
3973	389096	100456
3974	389166	100350
3975	389236	100246
3976	389306	100140
3977	389414	100045
3978	389487	99941
3979	389554	99835
3980	389624	99730
3981	389755	99641
3982	389876	99549
3983	389947	99444
3984	390055	99349
3985	390131	99245
3986	390233	99148
3987	390297	99042
3988	390369	98937
3989	390434	98831
3990	390499	98725
3991	390580	98623
3992	390669	98523
3993	390737	98418
3994	390808	98313
3995	390886	98210
3996	390961	98107
3997	391023	98000
3998	391097	97896
3999	391169	97792
4000	391243	97688
4001	391310	97583
4002	391383	97479
4003	391485	97382
4004	391551	97276
4005	391615	97170
4006	391689	97067
4007	391766	96964
4008	391838	96860
4009	391931	96761
4010	392008	96658
4011	392087	96556
4012	392165	96453
4013	392275	96358
4014	392347	96254
4015	392461	96160
4016	392560	96063
4017	392647	95963
4018	392732	95862
4019	392805	95758
4020	392907	95661
4021	393000	95563
4022	393074	95459
4023	393152	95357
4024	393269	95263
4025	393336	95158
4026	393416	95056
4027	393508	94957
4028	393592	94856
4029	393658	94751
4030	393731	94648
4031	393797	94542
4032	393874	94439
4033	393941	94335
4034	394007	94229
4035	394074	94124
4036	394142	94020
4037	394213	93916
4038	394291	93813
4039	394359	93709
4040	394456	93611
4041	394556	93514
4042	394644	93414
4043	394750	93318
4044	394837	93218
4045	394928	93119
4046	395047	93026
4047	395115	92922
4048	395178	92816
4049	395303	92725
4050	395368	92620
4051	395451	92519
4052	395518	92414
4053	395619	92317
4054	395706	92217
4055	395810	92121
4056	395927	92028
4057	395996	91924
4058	396066	91820
4059	396125	91713
4060	396194	91609
4061	396266	91506
4062	396323	91399
4063	396399	91296
4064	396471	91193
4065	396547	91090
4066	396638	90991
4067	396707	90887
4068	396792	90787
4069	396860	90683
4070	396922	90577
4071	397036	90483
4072	397114	90381
4073	397195	90280
4074	397264	90176
4075	397373	90081
4076	397442	89977
4077	397509	89873
4078	397591	89772
4079	397678	89672
4080	397751	89569
4081	397820	89465
4082	397903	89365
4083	397965	89259
4084	398045	89158
4085	398106	89052
4086	398184	88950
4087	398252	88846
4088	398310	88740
4089	398380	88637
4090	398473	88538
4091	398548	88436
4092	398638	88337
4093	398721	88236
4094	398785	88132
4095	398857	88029
4096	398920	87924
4097	398978	87818
4098	399079	87721
4099	399141	87616
4100	399209	87512
4101	399280	87409
4102	399353	87306
4103	399440	87207
4104	399570	87117
4105	399686	87023
4106	399862	86943
4107	399974	86849
4108	400096	86757
4109	400158	86652
4110	400240	86551
4111	400320	86450
4112	400416	86352
4113	400513	86255
4114	400625	86161
4115	400700	86059
4116	400776	85957
4117	400928	85871
4118	401003	85769
4119	401089	85669
4120	401199	85575
4121	401301	85478
4122	401380	85377
4123	401467	85277
4124	401554	85178
4125	401634	85077
4126	401696	84972
4127	401765	84868
4128	401832	84765
4129	401909	84663
4130	401994	84563
4131	402075	84463
4132	402147	84360
4133	402239	84261
4134	402306	84158
4135	402381	84056
4136	402454	83954
4137	402539	83854
4138	402616	83752
4139	402702	83653
4140	402773	83550
4141	402853	83449
4142	402929	83347
4143	403050	83255
4144	403124	83153
4145	403196	83051
4146	403278	82950
4147	403344	82847
4148	403421	82745
4149	403481	82640
4150	403560	82539
4151	403644	82439
4152	403721	82338
4153	403795	82236
4154	403861	82133
4155	403959	82036
4156	404028	81933
4157	404097	81830
4158	404171	81728
4159	404264	81630
4160	404366	81534
4161	404449	81434
4162	404518	81331
4163	404646	81240
4164	404716	81137
4165	404783	81034
4166	404877	80936
4167	404947	80834
4168	405032	80734
4169	405109	80633
4170	405182	80531
4171	405281	80434
4172	405365	80334
4173	405456	80236
4174	405531	80135
4175	405611	80034
4176	405698	79935
4177	405776	79834
4178	405847	79732
4179	405933	79632
4180	406009	79531
4181	406078	79429
4182	406146	79326
4183	406224	79225
4184	406287	79121
4185	406364	79020
4186	406447	78920
4187	406545	78823
4188	406625	78723
4189	406746	78631
4190	406829	78531
4191	406905	78430
4192	406975	78327
4193	407121	78240
4194	407271	78153
4195	407357	78054
4196	407434	77953
4197	407511	77852
4198	407622	77757
4199	407693	77655
4200	407777	77556
4201	407854	77455
4202	407977	77363
4203	408072	77265
4204	408145	77164
4205	408224	77063
4206	408319	76966
4207	408385	76863
4208	408463	76762
4209	408578	76669
4210	408665	76570
4211	408756	76471
4212	408827	76370
4213	408891	76266
4214	408957	76164
4215	409031	76062
4216	409098	75960
4217	409177	75859
4218	409246	75757
4219	409317	75655
4220	409409	75557
4221	409480	75456
4222	409570	75357
4223	409645	75256
4224	409718	75155
4225	409807	75056
4226	409862	74952
4227	409931	74850
4228	410006	74749
4229	410077	74647
4230	410154	74547
4231	410230	74446
4232	410307	74345
4233	410385	74245
4234	410488	74149
4235	410593	74054
4236	410677	73954
4237	410744	73852
4238	410815	73751
4239	410883	73648
4240	410981	73552
4241	411049	73450
4242	411131	73350
4243	411211	73250
4244	411350	73161
4245	411431	73061
4246	411500	72959
4247	411586	72860
4248	411665	72760
4249	411764	72664
4250	411850	72565
4251	411929	72465
4252	412005	72364
4253	412078	72263
4254	412173	72166
4255	412239	72064
4256	412345	71969
4257	412434	71870
4258	412541	71775
4259	412631	71677
4260	412701	71576
4261	412757	71472
4262	412829	71371
4263	412911	71271
4264	412979	71170
4265	413054	71069
4266	413123	70967
4267	413199	70867
4268	413269	70766
4269	413341	70664
4270	413446	70569
4271	413543	70472
4272	413634	70374
4273	413724	70277
4274	413803	70177
4275	413886	70078
4276	413965	69978
4277	414041	69877
4278	414117	69777
4279	414194	69677
4280	414266	69576
4281	414372	69481
4282	414477	69385
4283	414597	69293
4284	414668	69192
4285	414740	69091
4286	414818	68991
4287	414903	68892
4288	414991	68794
4289	415054	68692
4290	415157	68596
4291	415271	68502
4292	415335	68400
4293	415407	68299
4294	415486	68199
4295	415572	68101
4296	415643	68000
4297	415714	67899
4298	415793	67799
4299	415863	67698
4300	415984	67605
4301	416053	67504
4302	416130	67404
4303	416200	67303
4304	416260	67201
4305	416333	67100
4306	416422	67002
4307	416497	66902
4308	416614	66809
4309	416687	66708
4310	416759	66608
4311	416818	66505
4312	416907	66407
4313	416985	66307
4314	417053	66206
4315	417142	66108
4316	417211	66007
4317	417308	65911
4318	417382	65810
4319	417453	65710
4320	417535	65611
4321	417625	65513
4322	417695	65412
4323	417765	65312
4324	417831	65210
4325	417906	65110
4326	417994	65012
4327	418062	64911
4328	418145	64813
4329	418213	64712
4330	418275	64610
4331	418339	64508
4332	418399	64406
4333	418481	64307
4334	418563	64208
4335	418636	64108
4336	418746	64014
4337	418836	63916
4338	418911	63816
4339	419004	63719
4340	419084	63620
4341	419152	63519
4342	419231	63420
4343	419317	63322
4344	419385	63221
4345	419454	63120
4346	419526	63020
4347	419672	62931
4348	419771	62835
4349	419843	62735
4350	419920	62635
4351	420001	62537
4352	420103	62441
4353	420204	62345
4354	420298	62248
4355	420376	62149
4356	420457	62050
4357	420557	61954
4358	420634	61855
4359	420701	61754
4360	420830	61662
4361	420946	61569
4362	421049	61473
4363	421124	61373
4364	421204	61274
4365	421302	61178
4366	421404	61082
4367	421466	60981
4368	421539	60881
4369	421624	60783
4370	421704	60684
4371	421786	60586
4372	421867	60487
4373	421937	60386
4374	422013	60287
4375	422153	60197
4376	422233	60098
4377	422301	59998
4378	422395	59901
4379	422488	59804
4380	422567	59705
4381	422634	59604
4382	422704	59504
4383	422802	59408
4384	422868	59307
4385	422931	59206
4386	423006	59107
4387	423079	59007
4388	423141	58906
4389	423224	58807
4390	423286	58706
4391	423352	58606
4392	423414	58504
4393	423490	58405
4394	423575	58307
4395	423657	58209
4396	423715	58107
4397	423804	58010
4398	423865	57909
4399	423936	57809
4400	424007	57709
4401	424075	57609
4402	424154	57510
4403	424211	57409
4404	424279	57309
4405	424347	57208
4406	424437	57111
4407	424559	57018
4408	424641	56920
4409	424711	56820
4410	424779	56720
4411	424840	56619
4412	424903	56519
4413	424976	56419
4414	425055	56321
4415	425125	56221
4416	425215	56124
4417	425307	56027
4418	425391	55929
4419	425462	55829
4420	425529	55729
4421	425603	55630
4422	425670	55530
4423	425739	55430
4424	425802	55330
4425	425871	55230
4426	425953	55132
4427	426020	55032
4428	426090	54932
4429	426157	54832
4430	426226	54733
4431	426322	54636
4432	426385	54536
4433	426459	54437
4434	426552	54340
4435	426653	54245
4436	426720	54145
4437	426786	54045
4438	426856	53946
4439	426929	53846
4440	426996	53747
4441	427069	53648
4442	427147	53549
4443	427212	53449
4444	427304	53353
4445	427377	53253
4446	427444	53154
4447	427526	53056
4448	427602	52957
4449	427665	52857
4450	427736	52758
4451	427818	52660
4452	427883	52560
4453	427948	52460
4454	428021	52361
4455	428093	52262
4456	428164	52163
4457	428229	52063
4458	428307	51965
4459	428366	51865
4460	428463	51769
4461	428551	51672
4462	428622	51573
4463	428693	51473
4464	428765	51375
4465	428829	51275
4466	428896	51175
4467	429000	51080
4468	429062	50980
4469	429151	50883
4470	429213	50783
4471	429283	50684
4472	429347	50584
4473	429411	50485
4474	429467	50384
4475	429533	50285
4476	429594	50184
4477	429715	50091
4478	429807	49995
4479	429870	49895
4480	429944	49797
4481	430018	49698
4482	430089	49599
4483	430208	49506
4484	430291	49409
4485	430406	49315
4486	430537	49223
4487	430643	49128
4488	430721	49030
4489	430803	48933
4490	430875	48834
4491	430989	48740
4492	431065	48642
4493	431144	48544
4494	431212	48445
4495	431300	48348
4496	431385	48251
4497	431483	48155
4498	431616	48063
4499	431700	47966
4500	431788	47869
4501	431874	47772
4502	431961	47675
4503	432048	47579
4504	432132	47481
4505	432204	47383
4506	432268	47283
4507	432352	47186
4508	432446	47090
4509	432552	46995
4510	432639	46898
4511	432711	46800
4512	432792	46702
4513	432873	46605
4514	432944	46506
4515	433026	46409
4516	433113	46312
4517	433196	46215
4518	433277	46117
4519	433365	46021
4520	433466	45925
4521	433555	45829
4522	433746	45743
4523	433857	45648
4524	433931	45550
4525	434016	45453
4526	434082	45354
4527	434173	45258
4528	434259	45161
4529	434339	45063
4530	434421	44966
4531	434528	44871
4532	434603	44773
4533	434667	44674
4534	434746	44577
4535	434814	44478
4536	434880	44379
4537	434950	44280
4538	435019	44182
4539	435082	44083
4540	435163	43985
4541	435229	43887
4542	435310	43789
4543	435404	43693
4544	435489	43596
4545	435578	43500
4546	435652	43402
4547	435761	43307
4548	435879	43214
4549	435975	43118
4550	436059	43021
4551	436135	42923
4552	436204	42825
4553	436278	42727
4554	436362	42630
4555	436493	42537
4556	436566	42439
4557	436634	42341
4558	436705	42243
4559	436815	42148
4560	436882	42050
4561	436945	41951
4562	437013	41852
4563	437104	41756
4564	437186	41659
4565	437260	41561
4566	437346	41465
4567	437428	41368
4568	437521	41271
4569	437602	41174
4570	437678	41077
4571	437770	40981
4572	437857	40884
4573	437929	40786
4574	438042	40692
4575	438112	40594
4576	438204	40498
4577	438312	40403
4578	438388	40306
4579	438468	40208
4580	438541	40111
4581	438608	40012
4582	438674	39914
4583	438751	39816
4584	438822	39718
4585	438895	39621
4586	438963	39522
4587	439048	39426
4588	439115	39328
4589	439171	39228
4590	439240	39130
4591	439311	39032
4592	439386	38935
4593	439450	38836
4594	439525	38739
4595	439597	38641
4596	439657	38542
4597	439755	38447
4598	439833	38350
4599	439931	38254
4600	440000	38157
4601	440066	38058
4602	440139	37961
4603	440209	37863
4604	440282	37765
4605	440346	37667
4606	440444	37572
4607	440515	37474
4608	440583	37376
4609	440649	37278
4610	440715	37180
4611	440794	37083
4612	440861	36985
4613	440965	36890
4614	441048	36793
4615	441120	36696
4616	441184	36598
4617	441286	36503
4618	441347	36404
4619	441418	36307
4620	441508	36211
4621	441575	36113
4622	441634	36014
4623	441709	35917
4624	441778	35819
4625	441848	35722
4626	441913	35624
4627	441995	35527
4628	442055	35429
4629	442123	35331
4630	442211	35235
4631	442277	35137
4632	442343	35039
4633	442421	34943
4634	442530	34848
4635	442613	34752
4636	442681	34654
4637	442750	34557
4638	442814	34459
4639	442886	34361
4640	442952	34264
4641	443015	34166
4642	443087	34068
4643	443149	33970
4644	443214	33873
4645	443301	33777
4646	443361	33679
4647	443444	33582
4648	443536	33487
4649	443599	33389
4650	443679	33292
4651	443743	33194
4652	443869	33101
4653	443945	33004
4654	444037	32909
4655	444145	32814
4656	444209	32717
4657	444317	32622
4658	444406	32526
4659	444484	32430
4660	444552	32332
4661	444617	32235
4662	444699	32138
4663	444758	32040
4664	444830	31943
4665	444900	31846
4666	445014	31752
4667	445110	31657
4668	445187	31560
4669	445323	31468
4670	445400	31371
4671	445474	31274
4672	445541	31177
4673	445614	31080
4674	445694	30984
4675	445758	30886
4676	445824	30789
4677	445899	30692
4678	445962	30595
4679	446071	30500
4680	446139	30403
4681	446214	30306
4682	446291	30210
4683	446370	30113
4684	446466	30018
4685	446545	29922
4686	446615	29825
4687	446691	29728
4688	446779	29632
4689	446845	29535
4690	446916	29438
4691	446985	29341
4692	447065	29245
4693	447130	29148
4694	447194	29050
4695	447268	28954
4696	447334	28857
4697	447426	28761
4698	447502	28665
4699	447565	28568
4700	447637	28471
4701	447698	28373
4702	447780	28277
4703	447862	28181
4704	447937	28085
4705	448023	27989
4706	448098	27893
4707	448163	27796
4708	448229	27699
4709	448301	27602
4710	448390	27506
4711	448490	27411
4712	448551	27314
4713	448618	27217
4714	448683	27120
4715	448744	27023
4716	448819	26927
4717	448884	26830
4718	448955	26733
4719	449061	26639
4720	449154	26543
4721	449224	26447
4722	449281	26350
4723	449349	26253
4724	449406	26155
4725	449476	26059
4726	449541	25962
4727	449599	25865
4728	449666	25768
4729	449731	25671
4730	449791	25574
4731	449873	25478
4732	449940	25382
4733	450023	25286
4734	450087	25189
4735	450173	25094
4736	450244	24997
4737	450308	24900
4738	450368	24804
4739	450442	24707
4740	450508	24611
4741	450592	24515
4742	450686	24420
4743	450772	24324
4744	450876	24230
4745	450952	24134
4746	451036	24038
4747	451101	23942
4748	451171	23845
4749	451242	23749
4750	451303	23652
4751	451371	23556
4752	451432	23459
4753	451514	23364
4754	451582	23267
4755	451670	23172
4756	451739	23076
4757	451811	22979
4758	451877	22883
4759	451970	22788
4760	452046	22692
4761	452106	22595
4762	452176	22499
4763	452266	22404
4764	452333	22308
4765	452436	22213
4766	452503	22117
4767	452573	22021
4768	452643	21925
4769	452717	21829
4770	452790	21733
4771	452895	21638
