iter	RMSE
2927	0.7688411895
2928	0.7688334827
2929	0.7688325758
2930	0.7688308094
2931	0.7688287141
2932	0.7688269176
2933	0.7688227744
2934	0.7688202537
2935	0.7688172609
2936	0.7688136717
2937	0.7688105198
2938	0.7688019353
2939	0.7687935041
2940	0.7687913635
2941	0.7687881832
2942	0.7687801664
2943	0.7687671386
2944	0.7687627028
2945	0.7687561577
2946	0.7687531243
2947	0.7687526339
2948	0.7687486112
2949	0.7687485293
2950	0.7687467755
2951	0.7687412558
2952	0.7687386526
2953	0.7687307539
2954	0.7687197366
2955	0.7687155749
2956	0.7687123742
2957	0.7687084099
2958	0.7687046186
2959	0.7687003603
2960	0.7686983681
2961	0.7686960611
2962	0.7686881974
2963	0.7686860813
2964	0.7686826806
2965	0.7686783065
2966	0.76867591
2967	0.7686652982
2968	0.7686638367
2969	0.7686630798
2970	0.7686616971
2971	0.7686590229
2972	0.7686556387
2973	0.7686535029
2974	0.7686493847
2975	0.7686464139
2976	0.7686403058
2977	0.7686299525
2978	0.7686289875
2979	0.7686242256
2980	0.7686225309
2981	0.7686171858
2982	0.7686103632
2983	0.7686091743
2984	0.7686070209
2985	0.7686048417
2986	0.7685990969
2987	0.7685958034
2988	0.7685934923
2989	0.7685920155
2990	0.7685828376
2991	0.768581946
2992	0.7685702401
2993	0.7685672133
2994	0.7685668339
2995	0.7685629741
2996	0.7685611844
2997	0.7685569139
2998	0.7685533384
2999	0.7685476022
3000	0.7685463573
3001	0.7685429329
3002	0.7685360755
3003	0.7685331084
3004	0.7685310074
3005	0.7685253225
3006	0.7685206006
3007	0.7685177764
3008	0.7685169045
3009	0.7685159635
3010	0.7685080909
3011	0.7685055337
3012	0.7685008438
3013	0.7684966982
3014	0.7684951732
3015	0.7684905064
3016	0.7684878392
3017	0.7684818383
3018	0.7684792009
3019	0.7684791208
3020	0.7684758327
3021	0.7684735181
3022	0.7684722617
3023	0.7684687391
3024	0.768463398
3025	0.7684611379
3026	0.7684586702
3027	0.7684585883
3028	0.7684550567
3029	0.7684486391
3030	0.7684457324
3031	0.7684419094
3032	0.7684345106
3033	0.7684335003
3034	0.7684299456
3035	0.7684290354
3036	0.768428091
3037	0.7684233398
3038	0.7684224438
3039	0.7684138442
3040	0.7684031172
3041	0.76840054
3042	0.7683964365
3043	0.7683943531
3044	0.7683882863
3045	0.7683867713
3046	0.7683816395
3047	0.7683799236
3048	0.7683779915
3049	0.7683634708
3050	0.7683603693
3051	0.7683511355
3052	0.7683464935
3053	0.7683421578
3054	0.7683398763
3055	0.7683398001
3056	0.7683348922
3057	0.7683310027
3058	0.7683273226
3059	0.7683220421
3060	0.7683174619
3061	0.7683165576
3062	0.7683099158
3063	0.7683024233
3064	0.7683015689
3065	0.7682911299
3066	0.7682858871
3067	0.7682795303
3068	0.7682734546
3069	0.7682712458
3070	0.7682711659
3071	0.7682706986
3072	0.7682652427
3073	0.7682648385
3074	0.7682621216
3075	0.7682613887
3076	0.7682565272
3077	0.7682538606
3078	0.7682512852
3079	0.7682491923
3080	0.7682441409
3081	0.7682421895
3082	0.7682366118
3083	0.7682312018
3084	0.7682276094
3085	0.7682252527
3086	0.7682180772
3087	0.7682106999
3088	0.7682096427
3089	0.7682090396
3090	0.7681986178
3091	0.7681927866
3092	0.7681897509
3093	0.768189382
3094	0.7681860733
3095	0.7681851849
3096	0.7681824755
3097	0.7681791916
3098	0.7681750658
3099	0.7681661958
3100	0.7681603468
3101	0.7681578138
3102	0.7681551585
3103	0.7681400598
3104	0.7681341404
3105	0.7681307058
3106	0.7681267498
3107	0.7681231733
3108	0.768119995
3109	0.7681139159
3110	0.768111146
3111	0.76810551
3112	0.7680954519
3113	0.7680869439
3114	0.7680818873
3115	0.7680746918
3116	0.7680672651
3117	0.7680637126
3118	0.7680583025
3119	0.7680491876
3120	0.7680422947
3121	0.768041127
3122	0.7680374289
3123	0.7680349368
3124	0.768034065
3125	0.7680311311
3126	0.7680264601
3127	0.7680235743
3128	0.7680183927
3129	0.7680149796
3130	0.7680141247
3131	0.768003402
3132	0.7679995796
3133	0.767996916
3134	0.7679922556
3135	0.7679850473
3136	0.7679783909
3137	0.7679742658
3138	0.7679694056
3139	0.7679625497
3140	0.7679573739
3141	0.7679521037
3142	0.7679484169
3143	0.7679448125
3144	0.7679370225
3145	0.7679326809
3146	0.7679270064
3147	0.7679235047
3148	0.7679171555
3149	0.7679093798
3150	0.7679036888
3151	0.7678991843
3152	0.7678957005
3153	0.7678882675
3154	0.7678874315
3155	0.7678793642
3156	0.7678737639
3157	0.7678680376
3158	0.7678672196
3159	0.7678618513
3160	0.7678595192
3161	0.7678522274
3162	0.7678440195
3163	0.7678420035
3164	0.7678364811
3165	0.7678329817
3166	0.7678320156
3167	0.7678237066
3168	0.7678126123
3169	0.7678061012
3170	0.7677962409
3171	0.7677945836
3172	0.7677901082
3173	0.7677900373
3174	0.7677851514
3175	0.7677830564
3176	0.7677745298
3177	0.7677703376
3178	0.7677678088
3179	0.7677660742
3180	0.7677606543
3181	0.7677576701
3182	0.7677514574
3183	0.7677498565
3184	0.7677458168
3185	0.7677398331
3186	0.7677359188
3187	0.7677295081
3188	0.7677264663
3189	0.7677215912
3190	0.7677190005
3191	0.7677124363
3192	0.7677077374
3193	0.7677016237
3194	0.7676948537
3195	0.7676937158
3196	0.7676926403
3197	0.7676912145
3198	0.7676881679
3199	0.7676812882
3200	0.7676805448
3201	0.7676773899
3202	0.7676759913
3203	0.7676744664
3204	0.767668342
3205	0.7676658263
3206	0.7676646107
3207	0.7676562504
3208	0.7676508924
3209	0.7676499511
3210	0.7676486705
3211	0.7676452832
3212	0.7676452091
3213	0.7676431536
3214	0.7676412777
3215	0.7676412044
3216	0.7676406134
3217	0.7676360351
3218	0.7676328843
3219	0.7676244046
3220	0.7676211356
3221	0.7676146203
3222	0.7676078875
3223	0.7676073958
3224	0.7676001721
3225	0.7675910528
3226	0.7675890447
3227	0.7675809097
3228	0.767571387
3229	0.7675686784
3230	0.7675685879
3231	0.7675596161
3232	0.7675549571
3233	0.7675519046
3234	0.7675446389
3235	0.7675397925
3236	0.767530007
3237	0.7675252048
3238	0.7675225165
3239	0.7675157927
3240	0.7675105932
3241	0.7675074816
3242	0.7675073954
3243	0.7675066855
3244	0.7675039338
3245	0.7674950578
3246	0.7674824375
3247	0.7674681263
3248	0.7674648498
3249	0.7674606916
3250	0.7674603264
3251	0.7674557128
3252	0.767454758
3253	0.7674446319
3254	0.7674430938
3255	0.7674324556
3256	0.7674310899
3257	0.7674254207
3258	0.7674198083
3259	0.7674155802
3260	0.7674116199
3261	0.7674063589
3262	0.767402296
3263	0.767398855
3264	0.7673987636
3265	0.7673955922
3266	0.7673936168
3267	0.7673898218
3268	0.7673872587
3269	0.7673861818
3270	0.7673810092
3271	0.7673764766
3272	0.7673719334
3273	0.7673632334
3274	0.7673537313
3275	0.767342224
3276	0.7673390977
3277	0.767331476
3278	0.7673264083
3279	0.7673234477
3280	0.7673204237
3281	0.7673146824
3282	0.7673124656
3283	0.7673096305
3284	0.767308283
3285	0.7672982773
3286	0.7672912592
3287	0.7672880659
3288	0.7672837886
3289	0.7672779764
3290	0.7672725717
3291	0.7672675479
3292	0.7672662195
3293	0.7672622804
3294	0.7672574448
3295	0.7672502389
3296	0.7672440399
3297	0.7672388114
3298	0.7672333139
3299	0.7672289276
3300	0.7672247292
3301	0.7672175861
3302	0.7672175195
3303	0.7672127401
3304	0.7672078467
3305	0.7672050345
3306	0.7672026656
3307	0.7671963735
3308	0.7671935149
3309	0.7671905405
3310	0.7671866257
3311	0.7671814987
3312	0.7671803007
3313	0.767178133
3314	0.767172612
3315	0.7671627809
3316	0.7671582478
3317	0.7671559443
3318	0.7671467788
3319	0.7671440069
3320	0.7671387176
3321	0.767132115
3322	0.7671305398
3323	0.7671225911
3324	0.7671201266
3325	0.7671138575
3326	0.7671123106
3327	0.767111
3328	0.7671088353
3329	0.7671058217
3330	0.7670996292
3331	0.7670900666
3332	0.767085811
3333	0.7670812062
3334	0.7670767309
3335	0.7670756341
3336	0.7670679528
3337	0.7670664499
3338	0.7670640622
3339	0.7670580239
3340	0.7670506113
3341	0.7670485367
3342	0.7670399395
3343	0.7670398734
3344	0.7670342661
3345	0.7670314221
3346	0.767029391
3347	0.7670243803
3348	0.7670196925
3349	0.7670168218
3350	0.767016757
3351	0.7670146632
3352	0.7670143054
3353	0.7670068751
3354	0.7670006132
3355	0.7669932862
3356	0.7669906351
3357	0.7669864742
3358	0.7669766579
3359	0.7669759573
3360	0.7669743655
3361	0.7669737307
3362	0.7669719837
3363	0.7669636772
3364	0.7669592032
3365	0.7669554382
3366	0.7669492428
3367	0.7669425453
3368	0.7669390394
3369	0.766930177
3370	0.7669297248
3371	0.7669271501
3372	0.7669248518
3373	0.7669160841
3374	0.7669060525
3375	0.7669039477
3376	0.7668947565
3377	0.7668924475
3378	0.7668895302
3379	0.7668874683
3380	0.7668844332
3381	0.7668787755
3382	0.7668740252
3383	0.7668685713
3384	0.7668655928
3385	0.7668581766
3386	0.7668553685
3387	0.7668502867
3388	0.7668405047
3389	0.7668355845
3390	0.7668327922
3391	0.7668322598
3392	0.7668294719
3393	0.7668228709
3394	0.7668153309
3395	0.7668102853
3396	0.7668059737
3397	0.7668000248
3398	0.7667884603
3399	0.7667830724
3400	0.7667760993
3401	0.7667662188
3402	0.7667653893
3403	0.7667496379
3404	0.7667421304
3405	0.7667347774
3406	0.7667338999
3407	0.7667206734
3408	0.766719997
3409	0.7667179698
3410	0.766713578
3411	0.7667084469
3412	0.7667048118
3413	0.7666977917
3414	0.7666933463
3415	0.7666846654
3416	0.7666799768
3417	0.7666714794
3418	0.7666666198
3419	0.7666594271
3420	0.7666522954
3421	0.766644728
3422	0.7666436441
3423	0.7666390147
3424	0.7666338539
3425	0.7666332342
3426	0.7666282445
3427	0.7666261481
3428	0.7666214902
3429	0.7666181912
3430	0.7666151725
3431	0.7666151096
3432	0.7666082045
3433	0.7666022561
3434	0.766596484
3435	0.7665915018
3436	0.7665857705
3437	0.76658054
3438	0.766577372
3439	0.7665655406
3440	0.7665635466
3441	0.7665589297
3442	0.7665545963
3443	0.7665392047
3444	0.7665391239
3445	0.7665369836
3446	0.7665353745
3447	0.7665330499
3448	0.7665251075
3449	0.7665213194
3450	0.7665197574
3451	0.7665177511
3452	0.7665165879
3453	0.7665151747
3454	0.7665109508
3455	0.7664965447
3456	0.7664933474
3457	0.7664929113
3458	0.7664891914
3459	0.7664832478
3460	0.7664819913
3461	0.7664818532
3462	0.7664798092
3463	0.7664767751
3464	0.7664760522
3465	0.76647159
3466	0.7664648139
3467	0.7664595899
3468	0.766455083
3469	0.7664539533
3470	0.7664522651
3471	0.7664508576
3472	0.7664501816
3473	0.7664459022
3474	0.7664401317
3475	0.7664347768
3476	0.766427419
3477	0.7664256111
3478	0.7664208861
3479	0.7664178104
3480	0.7664133106
3481	0.7664077522
3482	0.7664019431
3483	0.7663945103
3484	0.7663880575
3485	0.7663820059
3486	0.7663691437
3487	0.7663665754
3488	0.7663654907
3489	0.7663588498
3490	0.7663504686
3491	0.7663493042
3492	0.7663482025
3493	0.76634347
3494	0.7663414905
3495	0.7663369049
3496	0.7663342229
3497	0.7663275944
3498	0.7663249478
3499	0.7663234691
3500	0.7663224473
3501	0.7663204443
3502	0.766315142
3503	0.7663129522
3504	0.7663050996
3505	0.7663030081
3506	0.7662956731
3507	0.7662921262
3508	0.7662877661
3509	0.7662840474
3510	0.766282064
3511	0.7662793147
3512	0.7662732621
3513	0.7662714851
3514	0.7662657542
3515	0.76626286
3516	0.7662620241
3517	0.7662519539
3518	0.7662489206
3519	0.7662370591
3520	0.7662306041
3521	0.7662298175
3522	0.7662291878
3523	0.7662237345
3524	0.7662150962
3525	0.7662140372
3526	0.7662041771
3527	0.766194905
3528	0.7661921975
3529	0.7661869983
3530	0.7661828582
3531	0.7661757429
3532	0.7661712931
3533	0.7661618224
3534	0.7661514692
3535	0.7661477617
3536	0.7661438612
3537	0.7661381198
3538	0.7661368069
3539	0.7661360397
3540	0.7661320611
3541	0.7661257566
3542	0.7661204188
3543	0.7661198151
3544	0.766115774
3545	0.7661069223
3546	0.7661028968
3547	0.7660993544
3548	0.7660953465
3549	0.7660919445
3550	0.7660883381
3551	0.7660812637
3552	0.7660806095
3553	0.7660757575
3554	0.7660709031
3555	0.7660646385
3556	0.7660607928
3557	0.766053958
3558	0.7660523242
3559	0.766048611
3560	0.7660485502
3561	0.7660455784
3562	0.766036666
3563	0.7660308649
3564	0.7660242903
3565	0.7660216009
3566	0.7660145922
3567	0.7660144077
3568	0.7660125345
3569	0.7660110166
3570	0.7660041715
3571	0.7659996207
3572	0.7659950181
3573	0.7659927102
3574	0.7659915158
3575	0.7659847206
3576	0.7659778171
3577	0.7659667313
3578	0.7659628031
3579	0.7659621879
3580	0.7659617984
3581	0.7659568388
3582	0.7659515493
3583	0.765948019
3584	0.7659418121
3585	0.7659378135
3586	0.7659271702
3587	0.7659138697
3588	0.7659074448
3589	0.7659054753
3590	0.7658950398
3591	0.7658926163
3592	0.7658888956
3593	0.7658871484
3594	0.7658813363
3595	0.7658812777
3596	0.7658779683
3597	0.7658745176
3598	0.7658716495
3599	0.7658615994
3600	0.7658558637
3601	0.7658500018
3602	0.7658431213
3603	0.7658396313
3604	0.765833725
3605	0.7658328799
3606	0.765827857
3607	0.7658271432
3608	0.7658167174
3609	0.7658140749
3610	0.7658117604
3611	0.7658065252
3612	0.7657999859
3613	0.7657925593
3614	0.7657855939
3615	0.7657808933
3616	0.7657782862
3617	0.7657718717
3618	0.7657667124
3619	0.7657586094
3620	0.7657547475
3621	0.7657499719
3622	0.7657484494
3623	0.7657405649
3624	0.7657357417
3625	0.7657284437
3626	0.7657224454
3627	0.7657134993
3628	0.7656996793
3629	0.7656951099
3630	0.7656943688
3631	0.765691551
3632	0.7656871133
3633	0.7656791292
3634	0.7656734825
3635	0.7656609313
3636	0.7656530639
3637	0.7656498526
3638	0.7656488351
3639	0.7656458686
3640	0.7656452107
3641	0.7656431969
3642	0.7656415056
3643	0.7656380618
3644	0.7656327759
3645	0.7656310094
3646	0.7656281274
3647	0.7656150308
3648	0.765606543
3649	0.7656055196
3650	0.7655983587
3651	0.7655974307
3652	0.7655955254
3653	0.7655884471
3654	0.7655850645
3655	0.7655824014
3656	0.7655818593
3657	0.7655747774
3658	0.7655720787
3659	0.765571039
3660	0.7655666522
3661	0.7655650599
3662	0.7655572333
3663	0.7655527087
3664	0.7655491989
3665	0.7655483709
3666	0.765537317
3667	0.7655349616
3668	0.7655339033
3669	0.765524497
3670	0.7655173775
3671	0.7655130248
3672	0.7655060299
3673	0.765496324
3674	0.7654936127
3675	0.765486652
3676	0.7654807871
3677	0.7654794692
3678	0.7654776117
3679	0.7654700679
3680	0.7654684268
3681	0.7654670642
3682	0.7654515631
3683	0.7654471599
3684	0.7654463209
3685	0.7654320047
3686	0.7654273336
3687	0.7654196372
3688	0.7654173288
3689	0.7654126476
3690	0.7654099365
3691	0.7654095128
3692	0.7654064176
3693	0.7654007591
3694	0.7653939206
3695	0.7653863631
3696	0.7653816149
3697	0.765368785
3698	0.7653683765
3699	0.7653630226
3700	0.7653573548
3701	0.7653421469
3702	0.7653377671
3703	0.7653338073
3704	0.7653318703
3705	0.7653197444
3706	0.7653186724
3707	0.7653141553
3708	0.7653116001
3709	0.7653103574
3710	0.7653070563
3711	0.7653053956
3712	0.7653004777
3713	0.7652995775
3714	0.7652972337
3715	0.7652951219
3716	0.7652919779
3717	0.7652919234
3718	0.7652890267
3719	0.7652832587
3720	0.7652829317
3721	0.7652752992
3722	0.7652685828
3723	0.7652659407
3724	0.7652604723
3725	0.7652585153
3726	0.7652566591
3727	0.7652542004
3728	0.7652421802
3729	0.765237189
3730	0.7652337444
3731	0.7652241215
3732	0.765223503
3733	0.7652193426
3734	0.7652150277
3735	0.7652104964
3736	0.7652087951
3737	0.7652045452
3738	0.7651931097
3739	0.7651911241
3740	0.7651878166
3741	0.7651828207
3742	0.7651776603
3743	0.7651711818
3744	0.7651620489
3745	0.7651597537
3746	0.7651590741
3747	0.7651538178
3748	0.765146789
3749	0.7651351113
3750	0.7651249409
3751	0.7651172928
3752	0.765112703
3753	0.7651110445
3754	0.7651097041
3755	0.765105433
3756	0.7650871191
3757	0.7650770554
3758	0.7650729496
3759	0.7650678391
3760	0.7650613178
3761	0.7650514782
3762	0.7650497961
3763	0.7650472145
3764	0.7650426805
3765	0.765030592
3766	0.7650299626
3767	0.7650265165
3768	0.7650258656
3769	0.7650222761
3770	0.7650189913
3771	0.7650106386
3772	0.7650083614
3773	0.7650061036
3774	0.7649948951
3775	0.7649943627
3776	0.7649830741
3777	0.7649803311
3778	0.7649783613
3779	0.7649746061
3780	0.7649590762
3781	0.7649556429
3782	0.7649501896
3783	0.7649492279
3784	0.7649473125
3785	0.7649464979
3786	0.7649313171
3787	0.7649285913
3788	0.7649248208
3789	0.764914164
3790	0.7649089605
3791	0.7649029886
3792	0.7648968925
3793	0.7648936676
3794	0.7648848347
3795	0.7648744131
3796	0.7648670132
3797	0.7648568579
3798	0.7648466218
3799	0.7648413594
3800	0.7648376167
3801	0.7648347768
3802	0.7648305215
3803	0.7648292315
3804	0.7648272374
3805	0.7648245629
3806	0.764823419
3807	0.7648224602
3808	0.7648209161
3809	0.7648182103
3810	0.7648144915
3811	0.7648100577
3812	0.7648067129
3813	0.7647982354
3814	0.7647908882
3815	0.764786849
3816	0.7647850535
3817	0.7647745622
3818	0.7647737088
3819	0.7647678031
3820	0.7647658409
3821	0.7647633418
3822	0.7647533892
3823	0.7647505934
3824	0.7647485001
3825	0.7647403651
3826	0.7647320165
3827	0.7647263331
3828	0.7647244779
3829	0.7647203392
3830	0.7647196027
3831	0.7647094855
3832	0.764706678
3833	0.7647033756
3834	0.7646934654
3835	0.7646915087
3836	0.7646833126
3837	0.7646814528
3838	0.7646771211
3839	0.7646736687
3840	0.764670621
3841	0.764665338
3842	0.7646589976
3843	0.764652644
3844	0.7646490994
3845	0.7646448347
3846	0.7646437094
3847	0.7646420068
3848	0.7646320676
3849	0.7646314956
3850	0.7646276195
3851	0.7646249551
3852	0.7646152558
3853	0.7646056889
3854	0.7645986589
3855	0.7645933202
3856	0.7645921832
3857	0.7645869856
3858	0.7645867211
3859	0.764584621
3860	0.7645786913
3861	0.7645708856
3862	0.7645647432
3863	0.7645525507
3864	0.7645492374
3865	0.7645489733
3866	0.764545869
3867	0.7645392204
3868	0.7645309501
3869	0.7645251647
3870	0.7645221752
3871	0.7645213622
3872	0.7645189058
3873	0.7645151698
3874	0.7645039656
3875	0.7645032815
3876	0.7644996381
3877	0.7644927211
3878	0.7644815752
3879	0.7644797263
3880	0.764479384
3881	0.7644786971
3882	0.7644725197
3883	0.7644638496
3884	0.7644580435
3885	0.7644535365
3886	0.7644443568
3887	0.7644404014
3888	0.7644393256
3889	0.7644328463
3890	0.7644297558
3891	0.7644251741
3892	0.7644184525
3893	0.7644181962
3894	0.7644135964
3895	0.7644088307
3896	0.7644056933
3897	0.7643952331
3898	0.7643890755
3899	0.7643867821
3900	0.7643852525
3901	0.764384393
3902	0.7643799407
3903	0.7643784886
3904	0.764375897
3905	0.7643716367
3906	0.764364951
3907	0.764360907
3908	0.7643547894
3909	0.7643542603
3910	0.7643485679
3911	0.7643436458
3912	0.7643397858
3913	0.764336692
3914	0.7643312773
3915	0.7643298428
3916	0.7643287082
3917	0.7643200892
3918	0.7643124252
3919	0.7643082588
3920	0.7642962174
3921	0.7642954091
3922	0.7642882813
3923	0.7642840971
3924	0.7642826542
3925	0.7642822019
3926	0.7642713195
3927	0.7642693814
3928	0.7642679206
3929	0.7642620869
3930	0.7642591214
3931	0.7642564341
3932	0.764252151
3933	0.7642478462
3934	0.7642435049
3935	0.7642384521
3936	0.764236428
3937	0.7642350192
3938	0.7642302261
3939	0.7642256768
3940	0.7642216711
3941	0.7642211344
3942	0.7642154927
3943	0.7642127224
3944	0.7642084259
3945	0.764202427
3946	0.7641965669
3947	0.7641863268
3948	0.7641805458
3949	0.764174876
3950	0.7641724376
3951	0.7641657153
3952	0.7641590326
3953	0.7641548074
3954	0.7641527826
3955	0.7641516478
3956	0.7641454334
3957	0.7641429075
3958	0.7641422269
3959	0.7641367615
3960	0.7641251947
3961	0.7641223983
3962	0.76411999
3963	0.7641061627
3964	0.7641018031
3965	0.7640984657
3966	0.7640955318
3967	0.7640955096
3968	0.764089452
3969	0.7640858285
3970	0.7640804896
3971	0.7640772364
3972	0.7640714987
3973	0.7640668775
3974	0.7640637988
3975	0.7640618797
3976	0.7640564067
3977	0.7640544958
3978	0.7640465776
3979	0.7640331662
3980	0.764032079
3981	0.7640255477
3982	0.7640210577
3983	0.7640204034
3984	0.764015037
3985	0.7640107043
3986	0.7640023739
3987	0.7639966934
3988	0.7639957052
3989	0.7639939832
3990	0.7639854127
3991	0.7639752127
3992	0.7639739375
3993	0.7639715643
3994	0.7639691512
3995	0.7639639803
3996	0.7639562451
3997	0.7639556813
3998	0.7639433866
3999	0.7639373525
4000	0.7639334942
4001	0.7639319843
4002	0.7639274201
4003	0.7639225227
4004	0.7639200282
4005	0.763917119
4006	0.7639148189
4007	0.763909617
4008	0.7639006535
4009	0.7638990481
4010	0.7638911006
4011	0.7638859469
4012	0.7638755288
4013	0.7638671741
4014	0.7638657397
4015	0.7638594002
4016	0.7638574841
4017	0.7638536808
4018	0.7638408333
4019	0.7638344593
4020	0.7638316709
4021	0.7638225714
4022	0.763811134
4023	0.7638085809
4024	0.7638003376
4025	0.7637987023
4026	0.7637961231
4027	0.7637841684
4028	0.7637779394
4029	0.7637736026
4030	0.763768431
4031	0.7637591763
4032	0.763755852
4033	0.7637458094
4034	0.7637445059
4035	0.7637367422
4036	0.7637342487
4037	0.7637323609
4038	0.7637205841
4039	0.7637161543
4040	0.7637139276
4041	0.7637094475
4042	0.7637059064
4043	0.7636983883
4044	0.7636924638
4045	0.7636874405
4046	0.7636779085
4047	0.7636746589
4048	0.7636665473
4049	0.7636648614
4050	0.7636549823
4051	0.7636487944
4052	0.7636451589
4053	0.7636447025
4054	0.7636421287
4055	0.7636305843
4056	0.763625163
4057	0.7636180129
4058	0.7636150169
4059	0.7636087989
4060	0.7636054671
4061	0.7636033289
4062	0.7636013555
4063	0.7635958191
4064	0.7635872155
4065	0.763580713
4066	0.763580004
4067	0.7635719656
4068	0.7635636198
4069	0.7635608487
4070	0.763556202
4071	0.7635492035
4072	0.763543676
4073	0.7635424122
4074	0.7635287339
4075	0.7635232251
4076	0.7635205546
4077	0.7635176677
4078	0.7635113301
4079	0.7635020912
4080	0.7634973324
4081	0.7634971183
4082	0.7634964261
4083	0.7634916231
4084	0.7634827826
4085	0.7634777003
4086	0.7634767282
4087	0.7634695548
4088	0.763464848
4089	0.7634593809
4090	0.7634546357
4091	0.7634533927
4092	0.7634491544
4093	0.7634461627
4094	0.7634410976
4095	0.7634289985
4096	0.7634264215
4097	0.7634245217
4098	0.7634185145
4099	0.7634149361
4100	0.7634127928
4101	0.7634043361
4102	0.763403168
4103	0.7634003994
4104	0.763395203
4105	0.7633946271
4106	0.7633900665
4107	0.763383636
4108	0.7633769213
4109	0.7633715294
4110	0.7633703897
4111	0.7633667327
4112	0.7633627845
4113	0.7633576677
4114	0.7633567897
4115	0.7633523329
4116	0.7633515466
4117	0.7633450304
4118	0.7633449547
4119	0.7633422544
4120	0.7633392686
4121	0.7633347938
4122	0.7633344386
4123	0.7633329772
4124	0.7633316572
4125	0.7633303629
4126	0.763327514
4127	0.763324956
4128	0.763323466
4129	0.7633154648
4130	0.7633141363
4131	0.7633065029
4132	0.7633046622
4133	0.7632972693
4134	0.7632900437
4135	0.7632898001
4136	0.7632884113
4137	0.7632856517
4138	0.7632820144
4139	0.7632796437
4140	0.7632787265
4141	0.7632766076
4142	0.7632722699
4143	0.7632684498
4144	0.7632623545
4145	0.7632579616
4146	0.7632544032
4147	0.7632508483
4148	0.7632442336
4149	0.7632416097
4150	0.7632338212
4151	0.7632335122
4152	0.7632184259
4153	0.7632110582
4154	0.7632075186
4155	0.7631963595
4156	0.7631950143
4157	0.7631863518
4158	0.7631826648
4159	0.7631717048
4160	0.7631646842
4161	0.7631625497
4162	0.7631610021
4163	0.7631553564
4164	0.7631507385
4165	0.7631474764
4166	0.763146062
4167	0.7631458081
4168	0.7631376264
4169	0.763135625
4170	0.7631347906
4171	0.7631307516
4172	0.7631252585
4173	0.7631184697
4174	0.763109996
4175	0.7631010947
4176	0.7630967363
4177	0.7630955331
4178	0.7630938998
4179	0.7630859841
4180	0.7630802288
4181	0.763074247
4182	0.7630716499
4183	0.763068741
4184	0.7630634907
4185	0.7630492554
4186	0.7630467537
4187	0.7630391429
4188	0.7630312799
4189	0.7630245818
4190	0.7630216158
4191	0.7630111761
4192	0.7630059859
4193	0.7630010435
4194	0.7629992398
4195	0.7629946329
4196	0.7629935969
4197	0.7629903473
4198	0.7629828928
4199	0.7629743792
4200	0.7629727904
4201	0.7629690136
4202	0.7629621284
4203	0.7629567696
4204	0.762954499
4205	0.7629518292
4206	0.7629485476
4207	0.7629447985
4208	0.7629424916
4209	0.7629416915
4210	0.7629414776
4211	0.7629311998
4212	0.7629287518
4213	0.7629238053
4214	0.7629220297
4215	0.7629175102
4216	0.7629105143
4217	0.7629062556
4218	0.7629022202
4219	0.7628977471
4220	0.7628952088
4221	0.762889514
4222	0.7628886614
4223	0.7628742035
4224	0.7628739013
4225	0.7628707599
4226	0.7628701942
4227	0.7628616087
4228	0.7628547112
4229	0.7628515174
4230	0.7628487973
4231	0.762844579
4232	0.7628398757
4233	0.762830482
4234	0.7628225995
4235	0.7628189232
4236	0.7628164501
4237	0.762812477
4238	0.7628071524
4239	0.7628045953
4240	0.7627987159
4241	0.7627978281
4242	0.7627886316
4243	0.7627831163
4244	0.7627777973
4245	0.7627739517
4246	0.7627691482
4247	0.7627665776
4248	0.762753112
4249	0.7627502335
4250	0.7627411707
4251	0.7627360493
4252	0.7627323919
4253	0.7627285763
4254	0.7627229589
4255	0.762713479
4256	0.7627006068
4257	0.7626984242
4258	0.7626976894
4259	0.7626946339
4260	0.7626911641
4261	0.7626900409
4262	0.762689528
4263	0.7626850526
4264	0.7626795296
4265	0.7626757744
4266	0.7626736386
4267	0.7626715077
4268	0.7626659059
4269	0.7626628155
4270	0.7626525204
4271	0.7626515598
4272	0.7626512225
4273	0.7626478452
4274	0.762641433
4275	0.7626386763
4276	0.7626339252
4277	0.7626316889
4278	0.7626271638
4279	0.762623839
4280	0.7626224302
4281	0.7626125369
4282	0.7626097074
4283	0.7626070358
4284	0.7626007307
4285	0.7625995562
4286	0.7625956
4287	0.7625898728
4288	0.7625870108
4289	0.7625804587
4290	0.7625728865
4291	0.7625668345
4292	0.7625605866
4293	0.7625602751
4294	0.7625588998
4295	0.7625487115
4296	0.7625476822
4297	0.7625447274
4298	0.7625389075
4299	0.7625318508
4300	0.7625255823
4301	0.7625237088
4302	0.7625164633
4303	0.7625119524
4304	0.7625085065
4305	0.7625044251
4306	0.7625021866
4307	0.7625009164
4308	0.7624903538
4309	0.7624852626
4310	0.7624834058
4311	0.7624809191
4312	0.7624797069
4313	0.7624695832
4314	0.7624673914
4315	0.7624668313
4316	0.7624611351
4317	0.7624592789
4318	0.7624516811
4319	0.762448768
4320	0.7624453323
4321	0.7624409356
4322	0.7624400119
4323	0.7624329138
4324	0.7624325322
4325	0.7624282281
4326	0.7624171737
4327	0.7624144679
4328	0.7624105883
4329	0.7624086938
4330	0.7624045005
4331	0.7624004735
4332	0.762395905
4333	0.762391901
4334	0.7623876171
4335	0.7623866315
4336	0.7623812036
4337	0.7623807184
